"Time (UTC)","Barometric Pressure (mbar)"
2018-12-01 15:53:00,1021.80
2018-12-01 15:58:00,1021.80
2018-12-01 16:03:00,1021.80
2018-12-01 16:08:00,1021.80
2018-12-01 16:13:00,1021.80
2018-12-01 16:18:00,1021.80
2018-12-01 16:23:00,1021.60
2018-12-01 16:28:00,1021.60
2018-12-01 16:33:00,1021.60
2018-12-01 16:38:00,1021.50
2018-12-01 16:43:00,1021.30
2018-12-01 16:48:00,1021.30
2018-12-01 16:58:00,1021.20
2018-12-01 17:03:00,1021.20
2018-12-01 17:08:00,1021.20
2018-12-01 17:23:00,1021.30
2018-12-01 17:28:00,1021.30
2018-12-01 17:33:00,1021.50
2018-12-01 17:38:00,1021.50
2018-12-01 17:43:00,1021.50
2018-12-01 17:48:00,1021.60
2018-12-01 17:53:00,1021.60
2018-12-01 17:58:00,1021.60
2018-12-01 18:03:00,1021.70
2018-12-01 18:08:00,1021.90
2018-12-01 18:13:00,1022.00
2018-12-01 18:18:00,1022.00
2018-12-01 18:23:00,1022.00
2018-12-01 18:28:00,1022.10
2018-12-01 18:33:00,1022.10
2018-12-01 18:38:00,1022.10
2018-12-01 18:43:00,1022.10
2018-12-01 18:48:00,1022.20
2018-12-01 18:58:00,1022.30
2018-12-01 19:03:00,1022.40
2018-12-01 19:08:00,1022.40
2018-12-01 19:13:00,1022.50
2018-12-01 19:18:00,1022.50
2018-12-01 19:23:00,1022.60
2018-12-01 19:28:00,1022.80
2018-12-01 19:33:00,1022.90
2018-12-01 19:38:00,1022.80
2018-12-01 19:43:00,1022.80
2018-12-01 19:48:00,1022.80
2018-12-01 19:53:00,1022.70
2018-12-01 19:58:00,1022.80
2018-12-01 20:03:00,1022.90
2018-12-01 20:08:00,1023.00
2018-12-01 20:13:00,1023.00
2018-12-01 20:18:00,1023.00
2018-12-01 20:23:00,1023.10
2018-12-01 20:28:00,1023.20
2018-12-01 20:33:00,1023.20
2018-12-01 20:38:00,1023.20
2018-12-01 20:43:00,1023.30
2018-12-01 20:48:00,1023.30
2018-12-01 20:53:00,1023.30
2018-12-01 20:58:00,1023.20
2018-12-01 21:03:00,1023.10
2018-12-01 21:08:00,1023.00
2018-12-01 21:13:00,1022.90
2018-12-01 21:18:00,1023.10
2018-12-01 21:23:00,1023.20
2018-12-01 21:28:00,1023.30
2018-12-01 21:33:00,1023.20
2018-12-01 21:38:00,1023.20
2018-12-01 21:43:00,1023.20
2018-12-01 21:48:00,1023.20
2018-12-01 21:53:00,1023.30
2018-12-01 21:58:00,1023.20
2018-12-01 22:03:00,1023.20
2018-12-01 22:08:00,1023.30
2018-12-01 22:13:00,1023.30
2018-12-01 22:18:00,1023.30
2018-12-01 22:23:00,1023.40
2018-12-01 22:28:00,1023.40
2018-12-01 22:33:00,1023.40
2018-12-01 22:38:00,1023.40
2018-12-01 22:43:00,1023.50
2018-12-01 22:48:00,1023.50
2018-12-01 22:53:00,1023.40
2018-12-01 22:58:00,1023.40
2018-12-01 23:03:00,1023.60
2018-12-01 23:08:00,1023.60
2018-12-01 23:13:00,1023.60
2018-12-01 23:18:00,1023.70
2018-12-01 23:23:00,1023.80
2018-12-01 23:28:00,1023.70
2018-12-01 23:33:00,1023.70
2018-12-01 23:38:00,1023.70
2018-12-01 23:43:00,1023.50
2018-12-01 23:48:00,1023.60
2018-12-01 23:58:00,1023.50
2018-12-02 00:03:00,1023.40
2018-12-02 00:08:00,1023.50
2018-12-02 00:13:00,1023.70
2018-12-02 00:18:00,1023.80
2018-12-02 00:23:00,1023.90
2018-12-02 00:28:00,1024.10
2018-12-02 00:33:00,1024.00
2018-12-02 00:38:00,1023.90
2018-12-02 00:43:00,1023.80
2018-12-02 00:48:00,1023.80
2018-12-02 00:53:00,1023.90
2018-12-02 00:58:00,1024.00
2018-12-02 01:03:00,1024.10
2018-12-02 01:08:00,1024.10
2018-12-02 01:13:00,1024.10
2018-12-02 01:18:00,1024.20
2018-12-02 01:23:00,1024.10
2018-12-02 01:28:00,1024.10
2018-12-02 01:33:00,1024.10
2018-12-02 01:38:00,1024.10
2018-12-02 01:43:00,1024.10
2018-12-02 01:48:00,1024.10
2018-12-02 01:53:00,1024.10
2018-12-02 01:58:00,1024.00
2018-12-02 02:03:00,1024.00
2018-12-02 02:08:00,1024.00
2018-12-02 02:13:00,1024.10
2018-12-02 02:18:00,1024.30
2018-12-02 02:23:00,1024.40
2018-12-02 02:28:00,1024.30
2018-12-02 02:33:00,1024.30
2018-12-02 02:38:00,1024.30
2018-12-02 02:43:00,1024.00
2018-12-02 02:48:00,1024.00
2018-12-02 02:53:00,1024.10
2018-12-02 02:58:00,1023.90
2018-12-02 03:03:00,1024.00
2018-12-02 03:08:00,1024.00
2018-12-02 03:13:00,1024.00
2018-12-02 03:18:00,1023.90
2018-12-02 03:23:00,1023.90
2018-12-02 03:28:00,1023.70
2018-12-02 03:33:00,1023.70
2018-12-02 03:38:00,1023.60
2018-12-02 03:43:00,1023.60
2018-12-02 03:48:00,1023.50
2018-12-02 03:53:00,1023.60
2018-12-02 03:58:00,1023.50
2018-12-02 04:03:00,1023.40
2018-12-02 04:08:00,1023.40
2018-12-02 04:13:00,1023.40
2018-12-02 04:18:00,1023.30
2018-12-02 04:23:00,1023.40
2018-12-02 04:28:00,1023.30
2018-12-02 04:33:00,1023.40
2018-12-02 04:38:00,1023.40
2018-12-02 04:43:00,1023.50
2018-12-02 04:48:00,1023.50
2018-12-02 04:53:00,1023.40
2018-12-02 04:58:00,1023.40
2018-12-02 05:03:00,1023.30
2018-12-02 05:08:00,1023.20
2018-12-02 05:13:00,1023.20
2018-12-02 05:18:00,1023.20
2018-12-02 05:23:00,1023.00
2018-12-02 05:28:00,1022.90
2018-12-02 05:33:00,1022.80
2018-12-02 05:38:00,1022.70
2018-12-02 05:43:00,1022.60
2018-12-02 05:48:00,1022.60
2018-12-02 05:53:00,1022.70
2018-12-02 05:58:00,1022.70
2018-12-02 06:03:00,1022.80
2018-12-02 06:08:00,1022.70
2018-12-02 06:13:00,1022.50
2018-12-02 06:18:00,1022.40
2018-12-02 06:23:00,1022.40
2018-12-02 06:28:00,1022.30
2018-12-02 06:33:00,1022.00
2018-12-02 06:38:00,1022.20
2018-12-02 06:43:00,1022.00
2018-12-02 06:48:00,1021.90
2018-12-02 06:53:00,1022.10
2018-12-02 06:58:00,1022.20
2018-12-02 07:03:00,1022.00
2018-12-02 07:08:00,1022.00
2018-12-02 07:13:00,1022.00
2018-12-02 07:18:00,1021.90
2018-12-02 07:23:00,1021.90
2018-12-02 07:28:00,1021.90
2018-12-02 07:33:00,1021.90
2018-12-02 07:38:00,1022.00
2018-12-02 07:43:00,1022.10
2018-12-02 07:48:00,1022.00
2018-12-02 07:53:00,1021.90
2018-12-02 07:58:00,1021.80
2018-12-02 08:03:00,1021.80
2018-12-02 08:08:00,1021.80
2018-12-02 08:13:00,1021.80
2018-12-02 08:18:00,1021.90
2018-12-02 08:23:00,1021.80
2018-12-02 08:28:00,1021.70
2018-12-02 08:33:00,1021.60
2018-12-02 08:38:00,1021.60
2018-12-02 08:43:00,1021.60
2018-12-02 08:48:00,1021.60
2018-12-02 08:53:00,1021.50
2018-12-02 08:58:00,1021.40
2018-12-02 09:03:00,1021.40
2018-12-02 09:08:00,1021.30
2018-12-02 09:13:00,1021.20
2018-12-02 09:18:00,1021.40
2018-12-02 09:23:00,1021.40
2018-12-02 09:28:00,1021.30
2018-12-02 09:33:00,1021.20
2018-12-02 09:38:00,1021.30
2018-12-02 09:43:00,1021.40
2018-12-02 09:48:00,1021.30
2018-12-02 09:53:00,1021.00
2018-12-02 09:58:00,1020.90
2018-12-02 10:03:00,1020.70
2018-12-02 10:08:00,1020.80
2018-12-02 10:13:00,1020.80
2018-12-02 10:18:00,1020.90
2018-12-02 10:23:00,1020.90
2018-12-02 10:28:00,1020.80
2018-12-02 10:33:00,1020.80
2018-12-02 10:38:00,1020.70
2018-12-02 10:43:00,1020.40
2018-12-02 10:48:00,1020.40
2018-12-02 10:53:00,1020.50
2018-12-02 10:58:00,1020.50
2018-12-02 11:03:00,1020.60
2018-12-02 11:08:00,1020.40
2018-12-02 11:13:00,1020.30
2018-12-02 11:18:00,1020.30
2018-12-02 11:23:00,1020.10
2018-12-02 11:28:00,1020.10
2018-12-02 11:33:00,1019.80
2018-12-02 11:38:00,1019.90
2018-12-02 11:43:00,1019.70
2018-12-02 11:48:00,1019.70
2018-12-02 11:53:00,1019.50
2018-12-02 11:58:00,1019.50
2018-12-02 12:03:00,1019.30
2018-12-02 12:08:00,1019.00
2018-12-02 12:13:00,1018.80
2018-12-02 12:18:00,1018.70
2018-12-02 12:23:00,1018.80
2018-12-02 12:28:00,1019.00
2018-12-02 12:33:00,1018.90
2018-12-02 12:38:00,1019.10
2018-12-02 12:43:00,1019.50
2018-12-02 12:48:00,1019.10
2018-12-02 12:53:00,1019.00
2018-12-02 12:58:00,1018.80
2018-12-02 13:03:00,1018.50
2018-12-02 13:08:00,1018.20
2018-12-02 13:13:00,1018.10
2018-12-02 13:18:00,1018.10
2018-12-02 13:23:00,1017.80
2018-12-02 13:28:00,1017.20
2018-12-02 13:33:00,1017.20
2018-12-02 13:38:00,1017.20
2018-12-02 13:43:00,1017.20
2018-12-02 13:48:00,1017.50
2018-12-02 13:53:00,1017.60
2018-12-02 13:58:00,1017.80
2018-12-02 14:03:00,1017.70
2018-12-02 14:08:00,1017.50
2018-12-02 14:13:00,1017.60
2018-12-02 14:18:00,1017.50
2018-12-02 14:23:00,1017.40
2018-12-02 14:28:00,1017.50
2018-12-02 14:33:00,1017.40
2018-12-02 14:38:00,1017.30
2018-12-02 14:43:00,1017.20
2018-12-02 14:48:00,1017.30
2018-12-02 14:53:00,1016.80
2018-12-02 14:58:00,1016.60
2018-12-02 15:03:00,1016.50
2018-12-02 15:08:00,1016.40
2018-12-02 15:13:00,1016.40
2018-12-02 15:18:00,1016.10
2018-12-02 15:23:00,1016.00
2018-12-02 15:28:00,1015.90
2018-12-02 15:33:00,1015.90
2018-12-02 15:38:00,1015.80
2018-12-02 15:43:00,1015.50
2018-12-02 15:48:00,1015.50
2018-12-02 15:53:00,1015.30
2018-12-02 15:58:00,1015.20
2018-12-02 16:03:00,1015.00
2018-12-02 16:08:00,1014.90
2018-12-02 16:13:00,1014.80
2018-12-02 16:18:00,1014.80
2018-12-02 16:23:00,1014.60
2018-12-02 16:28:00,1014.40
2018-12-02 16:33:00,1014.30
2018-12-02 16:38:00,1014.20
2018-12-02 16:43:00,1014.00
2018-12-02 16:48:00,1013.90
2018-12-02 16:53:00,1013.70
2018-12-02 16:58:00,1013.50
2018-12-02 17:03:00,1013.20
2018-12-02 17:08:00,1013.10
2018-12-02 17:13:00,1012.90
2018-12-02 17:18:00,1012.70
2018-12-02 17:23:00,1012.60
2018-12-02 17:28:00,1012.50
2018-12-02 17:33:00,1012.10
2018-12-02 17:38:00,1011.60
2018-12-02 17:43:00,1011.20
2018-12-02 17:48:00,1011.20
2018-12-02 17:53:00,1011.30
2018-12-02 17:58:00,1010.90
2018-12-02 18:03:00,1010.70
2018-12-02 18:08:00,1010.80
2018-12-02 18:13:00,1010.50
2018-12-02 18:18:00,1009.90
2018-12-02 18:23:00,1009.90
2018-12-02 18:28:00,1009.80
2018-12-02 18:33:00,1009.40
2018-12-02 18:38:00,1009.30
2018-12-02 18:43:00,1009.30
2018-12-02 18:48:00,1009.30
2018-12-02 18:53:00,1009.00
2018-12-02 18:58:00,1008.80
2018-12-02 19:03:00,1008.60
2018-12-02 19:08:00,1008.40
2018-12-02 19:13:00,1008.20
2018-12-02 19:18:00,1008.00
2018-12-02 19:23:00,1007.90
2018-12-02 19:28:00,1007.90
2018-12-02 19:33:00,1007.90
2018-12-02 19:38:00,1007.80
2018-12-02 19:43:00,1007.50
2018-12-02 19:48:00,1007.30
2018-12-02 19:53:00,1006.90
2018-12-02 19:58:00,1006.80
2018-12-02 20:03:00,1006.70
2018-12-02 20:08:00,1006.70
2018-12-02 20:13:00,1006.60
2018-12-02 20:18:00,1006.50
2018-12-02 20:28:00,1006.00
2018-12-02 20:33:00,1005.90
2018-12-02 20:38:00,1005.70
2018-12-02 20:43:00,1005.50
2018-12-02 20:48:00,1005.30
2018-12-02 20:53:00,1005.10
2018-12-02 20:58:00,1005.10
2018-12-02 21:03:00,1005.00
2018-12-02 21:08:00,1004.80
2018-12-02 21:13:00,1004.70
2018-12-02 21:18:00,1004.50
2018-12-02 21:23:00,1004.20
2018-12-02 21:28:00,1004.10
2018-12-02 21:33:00,1003.90
2018-12-02 21:38:00,1003.60
2018-12-02 21:43:00,1003.60
2018-12-02 21:48:00,1003.60
2018-12-02 21:53:00,1003.60
2018-12-02 21:58:00,1003.70
2018-12-02 22:03:00,1003.70
2018-12-02 22:08:00,1003.50
2018-12-02 22:13:00,1003.20
2018-12-02 22:18:00,1003.00
2018-12-02 22:23:00,1002.70
2018-12-02 22:28:00,1002.70
2018-12-02 22:33:00,1002.70
2018-12-02 22:38:00,1002.70
2018-12-02 22:43:00,1002.40
2018-12-02 22:48:00,1002.30
2018-12-02 22:53:00,1002.40
2018-12-02 22:58:00,1002.30
2018-12-02 23:03:00,1002.20
2018-12-02 23:08:00,1002.20
2018-12-02 23:13:00,1002.20
2018-12-02 23:18:00,1002.40
2018-12-02 23:23:00,1002.30
2018-12-02 23:28:00,1002.20
2018-12-02 23:33:00,1002.20
2018-12-02 23:38:00,1002.50
2018-12-02 23:43:00,1002.40
2018-12-02 23:48:00,1002.40
2018-12-02 23:58:00,1002.30
2018-12-03 00:03:00,1002.20
2018-12-03 00:08:00,1002.20
2018-12-03 00:13:00,1002.30
2018-12-03 00:18:00,1002.30
2018-12-03 00:23:00,1002.20
2018-12-03 00:28:00,1002.10
2018-12-03 00:33:00,1002.00
2018-12-03 00:38:00,1001.90
2018-12-03 00:43:00,1001.80
2018-12-03 00:48:00,1001.70
2018-12-03 00:53:00,1001.70
2018-12-03 00:58:00,1001.60
2018-12-03 01:03:00,1001.50
2018-12-03 01:08:00,1001.50
2018-12-03 01:13:00,1001.60
2018-12-03 01:18:00,1001.60
2018-12-03 01:23:00,1001.70
2018-12-03 01:28:00,1001.90
2018-12-03 01:33:00,1002.10
2018-12-03 01:38:00,1001.90
2018-12-03 01:43:00,1002.00
2018-12-03 01:48:00,1002.00
2018-12-03 01:53:00,1001.90
2018-12-03 01:58:00,1001.50
2018-12-03 02:08:00,1001.70
2018-12-03 02:13:00,1001.70
2018-12-03 02:18:00,1001.80
2018-12-03 02:23:00,1001.50
2018-12-03 02:28:00,1001.50
2018-12-03 02:33:00,1001.70
2018-12-03 02:38:00,1001.80
2018-12-03 02:43:00,1001.90
2018-12-03 02:48:00,1001.70
2018-12-03 02:53:00,1001.60
2018-12-03 02:58:00,1001.60
2018-12-03 03:03:00,1001.50
2018-12-03 03:08:00,1001.30
2018-12-03 03:13:00,1001.20
2018-12-03 03:18:00,1001.20
2018-12-03 03:23:00,1001.00
2018-12-03 03:28:00,1001.10
2018-12-03 03:33:00,1000.90
2018-12-03 03:38:00,1001.10
2018-12-03 03:43:00,1001.30
2018-12-03 03:48:00,1001.40
2018-12-03 03:53:00,1001.40
2018-12-03 03:58:00,1001.40
2018-12-03 04:03:00,1001.50
2018-12-03 04:08:00,1001.40
2018-12-03 04:13:00,1001.20
2018-12-03 04:18:00,1001.10
2018-12-03 04:23:00,1000.90
2018-12-03 04:28:00,1000.80
2018-12-03 04:33:00,1000.70
2018-12-03 04:38:00,1000.70
2018-12-03 04:43:00,1000.60
2018-12-03 04:48:00,1000.50
2018-12-03 04:58:00,1000.50
2018-12-03 05:03:00,1000.30
2018-12-03 05:08:00,1000.30
2018-12-03 05:13:00,1000.30
2018-12-03 05:18:00,1000.30
2018-12-03 05:23:00,1000.30
2018-12-03 05:28:00,1000.20
2018-12-03 05:33:00,1000.00
2018-12-03 05:38:00,1000.00
2018-12-03 05:43:00,1000.00
2018-12-03 05:48:00,1000.10
2018-12-03 05:53:00,1000.10
2018-12-03 05:58:00,1000.10
2018-12-03 06:03:00,999.90
2018-12-03 06:08:00,999.80
2018-12-03 06:13:00,999.90
2018-12-03 06:18:00,999.80
2018-12-03 06:23:00,999.80
2018-12-03 06:28:00,999.80
2018-12-03 06:33:00,999.80
2018-12-03 06:38:00,999.80
2018-12-03 06:43:00,999.80
2018-12-03 06:48:00,999.80
2018-12-03 06:58:00,999.80
2018-12-03 07:03:00,999.80
2018-12-03 07:08:00,999.80
2018-12-03 07:13:00,999.70
2018-12-03 07:18:00,999.70
2018-12-03 07:23:00,999.80
2018-12-03 07:28:00,999.80
2018-12-03 07:33:00,999.70
2018-12-03 07:38:00,999.60
2018-12-03 07:43:00,999.70
2018-12-03 07:48:00,999.60
2018-12-03 07:53:00,999.60
2018-12-03 07:58:00,999.60
2018-12-03 08:03:00,999.60
2018-12-03 08:08:00,999.60
2018-12-03 08:13:00,999.60
2018-12-03 08:18:00,999.60
2018-12-03 08:23:00,999.40
2018-12-03 08:28:00,999.50
2018-12-03 08:33:00,999.40
2018-12-03 08:38:00,999.30
2018-12-03 08:43:00,999.30
2018-12-03 08:48:00,999.20
2018-12-03 08:53:00,999.20
2018-12-03 08:58:00,999.10
2018-12-03 09:03:00,999.10
2018-12-03 09:08:00,999.10
2018-12-03 09:13:00,999.10
2018-12-03 09:18:00,999.10
2018-12-03 09:23:00,999.10
2018-12-03 09:28:00,999.10
2018-12-03 09:33:00,999.00
2018-12-03 09:38:00,999.00
2018-12-03 09:43:00,998.90
2018-12-03 09:48:00,998.80
2018-12-03 09:53:00,998.90
2018-12-03 09:58:00,998.80
2018-12-03 10:03:00,998.70
2018-12-03 10:08:00,998.70
2018-12-03 10:13:00,998.70
2018-12-03 10:18:00,998.70
2018-12-03 10:23:00,998.60
2018-12-03 10:28:00,998.50
2018-12-03 10:33:00,998.50
2018-12-03 10:38:00,998.70
2018-12-03 10:43:00,999.30
2018-12-03 10:48:00,998.90
2018-12-03 10:53:00,999.30
2018-12-03 10:58:00,999.20
2018-12-03 11:03:00,999.00
2018-12-03 11:08:00,998.60
2018-12-03 11:13:00,998.60
2018-12-03 11:18:00,998.50
2018-12-03 11:24:00,998.70
2018-12-03 11:28:00,998.80
2018-12-03 11:33:00,998.60
2018-12-03 11:38:00,998.50
2018-12-03 11:43:00,998.40
2018-12-03 11:48:00,998.30
2018-12-03 11:53:00,998.20
2018-12-03 11:58:00,998.10
2018-12-03 12:03:00,998.00
2018-12-03 12:08:00,997.80
2018-12-03 12:13:00,997.70
2018-12-03 12:18:00,997.80
2018-12-03 12:28:00,998.20
2018-12-03 12:33:00,998.10
2018-12-03 12:38:00,998.10
2018-12-03 12:43:00,998.10
2018-12-03 12:48:00,998.20
2018-12-03 12:53:00,998.20
2018-12-03 12:58:00,998.10
2018-12-03 13:03:00,998.00
2018-12-03 13:08:00,998.10
2018-12-03 13:13:00,998.10
2018-12-03 13:18:00,998.30
2018-12-03 13:23:00,998.50
2018-12-03 13:28:00,998.50
2018-12-03 13:33:00,998.40
2018-12-03 13:38:00,998.30
2018-12-03 13:43:00,998.20
2018-12-03 13:48:00,998.30
2018-12-03 13:53:00,998.30
2018-12-03 13:58:00,998.10
2018-12-03 14:03:00,997.90
2018-12-03 14:08:00,997.90
2018-12-03 14:13:00,998.20
2018-12-03 14:18:00,998.10
2018-12-03 14:23:00,998.00
2018-12-03 14:28:00,998.20
2018-12-03 14:33:00,998.00
2018-12-03 14:38:00,998.20
2018-12-03 14:43:00,998.10
2018-12-03 14:48:00,998.00
2018-12-03 14:53:00,997.90
2018-12-03 14:58:00,998.00
2018-12-03 15:03:00,997.60
2018-12-03 15:08:00,997.60
2018-12-03 15:13:00,997.40
2018-12-03 15:18:00,997.30
2018-12-03 15:23:00,997.40
2018-12-03 15:28:00,997.20
2018-12-03 15:33:00,997.20
2018-12-03 15:38:00,997.20
2018-12-03 15:43:00,997.20
2018-12-03 15:48:00,997.20
2018-12-03 15:53:00,996.80
2018-12-03 15:58:00,996.70
2018-12-03 16:03:00,996.60
2018-12-03 16:08:00,996.30
2018-12-03 16:13:00,996.20
2018-12-03 16:18:00,996.30
2018-12-03 16:23:00,996.20
2018-12-03 16:28:00,996.10
2018-12-03 16:33:00,996.00
2018-12-03 16:38:00,996.00
2018-12-03 16:43:00,995.90
2018-12-03 16:48:00,995.90
2018-12-03 16:53:00,995.70
2018-12-03 16:58:00,995.70
2018-12-03 17:03:00,995.70
2018-12-03 17:08:00,995.70
2018-12-03 17:13:00,995.70
2018-12-03 17:18:00,995.70
2018-12-03 17:23:00,995.70
2018-12-03 17:28:00,995.60
2018-12-03 17:38:00,995.50
2018-12-03 17:43:00,995.60
2018-12-03 17:48:00,995.50
2018-12-03 17:53:00,995.50
2018-12-03 17:58:00,995.50
2018-12-03 18:03:00,995.50
2018-12-03 18:08:00,995.40
2018-12-03 18:13:00,995.40
2018-12-03 18:18:00,995.40
2018-12-03 18:23:00,995.40
2018-12-03 18:28:00,995.40
2018-12-03 18:33:00,995.50
2018-12-03 18:38:00,995.50
2018-12-03 18:43:00,995.60
2018-12-03 18:48:00,995.60
2018-12-03 18:53:00,995.60
2018-12-03 18:58:00,995.60
2018-12-03 19:03:00,995.70
2018-12-03 19:08:00,995.90
2018-12-03 19:13:00,995.90
2018-12-03 19:18:00,995.90
2018-12-03 19:23:00,996.00
2018-12-03 19:28:00,996.10
2018-12-03 19:33:00,996.20
2018-12-03 19:38:00,996.10
2018-12-03 19:43:00,996.20
2018-12-03 19:48:00,996.30
2018-12-03 19:53:00,996.40
2018-12-03 19:58:00,996.50
2018-12-03 20:03:00,996.70
2018-12-03 20:08:00,996.70
2018-12-03 20:13:00,996.80
2018-12-03 20:18:00,996.80
2018-12-03 20:23:00,996.80
2018-12-03 20:28:00,996.80
2018-12-03 20:38:00,997.00
2018-12-03 20:43:00,996.90
2018-12-03 20:48:00,997.00
2018-12-03 20:53:00,997.00
2018-12-03 20:58:00,997.10
2018-12-03 21:03:00,997.10
2018-12-03 21:08:00,997.20
2018-12-03 21:13:00,997.40
2018-12-03 21:18:00,997.40
2018-12-03 21:23:00,997.50
2018-12-03 21:28:00,997.50
2018-12-03 21:33:00,997.60
2018-12-03 21:38:00,997.70
2018-12-03 21:43:00,997.70
2018-12-03 21:48:00,997.70
2018-12-03 21:53:00,997.70
2018-12-03 21:58:00,997.70
2018-12-03 22:03:00,997.60
2018-12-03 22:08:00,997.80
2018-12-03 22:13:00,997.90
2018-12-03 22:18:00,998.00
2018-12-03 22:23:00,998.10
2018-12-03 22:28:00,998.10
2018-12-03 22:33:00,998.00
2018-12-03 22:38:00,998.10
2018-12-03 22:43:00,998.10
2018-12-03 22:48:00,998.10
2018-12-03 22:53:00,998.10
2018-12-03 22:58:00,998.20
2018-12-03 23:03:00,998.20
2018-12-03 23:08:00,998.10
2018-12-03 23:13:00,998.00
2018-12-03 23:18:00,998.00
2018-12-03 23:23:00,998.40
2018-12-03 23:28:00,998.50
2018-12-03 23:33:00,998.40
2018-12-03 23:38:00,998.40
2018-12-03 23:43:00,998.40
2018-12-03 23:48:00,998.50
2018-12-03 23:58:00,998.60
2018-12-04 00:03:00,998.60
2018-12-04 00:08:00,998.70
2018-12-04 00:13:00,998.70
2018-12-04 00:18:00,998.90
2018-12-04 00:23:00,998.90
2018-12-04 00:28:00,998.90
2018-12-04 00:33:00,998.90
2018-12-04 00:38:00,999.10
2018-12-04 00:43:00,999.20
2018-12-04 00:48:00,999.30
2018-12-04 00:53:00,999.40
2018-12-04 00:58:00,999.40
2018-12-04 01:03:00,999.40
2018-12-04 01:08:00,999.40
2018-12-04 01:13:00,999.50
2018-12-04 01:23:00,999.60
2018-12-04 01:28:00,999.60
2018-12-04 01:33:00,999.70
2018-12-04 01:38:00,999.70
2018-12-04 01:43:00,999.80
2018-12-04 01:48:00,999.90
2018-12-04 01:53:00,1000.00
2018-12-04 01:58:00,1000.00
2018-12-04 02:03:00,1000.10
2018-12-04 02:08:00,1000.10
2018-12-04 02:13:00,1000.20
2018-12-04 02:18:00,1000.20
2018-12-04 02:23:00,1000.30
2018-12-04 02:28:00,1000.50
2018-12-04 02:33:00,1000.50
2018-12-04 02:38:00,1000.40
2018-12-04 02:43:00,1000.40
2018-12-04 02:48:00,1000.50
2018-12-04 02:53:00,1000.60
2018-12-04 02:58:00,1000.70
2018-12-04 03:03:00,1001.00
2018-12-04 03:08:00,1001.10
2018-12-04 03:13:00,1001.20
2018-12-04 03:18:00,1001.30
2018-12-04 03:23:00,1001.40
2018-12-04 03:28:00,1001.50
2018-12-04 03:33:00,1001.60
2018-12-04 03:38:00,1001.70
2018-12-04 03:43:00,1001.80
2018-12-04 03:48:00,1001.90
2018-12-04 03:53:00,1002.00
2018-12-04 03:58:00,1002.10
2018-12-04 04:03:00,1002.10
2018-12-04 04:08:00,1002.20
2018-12-04 04:13:00,1002.20
2018-12-04 04:18:00,1002.20
2018-12-04 04:23:00,1002.40
2018-12-04 04:28:00,1002.50
2018-12-04 04:33:00,1002.70
2018-12-04 04:38:00,1002.70
2018-12-04 04:43:00,1002.70
2018-12-04 04:48:00,1002.80
2018-12-04 04:53:00,1002.80
2018-12-04 04:58:00,1002.90
2018-12-04 05:03:00,1003.00
2018-12-04 05:08:00,1003.10
2018-12-04 05:13:00,1003.10
2018-12-04 05:18:00,1003.10
2018-12-04 05:23:00,1003.10
2018-12-04 05:28:00,1003.10
2018-12-04 05:33:00,1003.20
2018-12-04 05:38:00,1003.30
2018-12-04 05:43:00,1003.40
2018-12-04 05:48:00,1003.40
2018-12-04 05:53:00,1003.50
2018-12-04 05:58:00,1003.70
2018-12-04 06:03:00,1003.70
2018-12-04 06:08:00,1003.80
2018-12-04 06:13:00,1003.80
2018-12-04 06:18:00,1004.10
2018-12-04 06:23:00,1004.10
2018-12-04 06:28:00,1004.30
2018-12-04 06:33:00,1004.30
2018-12-04 06:38:00,1004.30
2018-12-04 06:43:00,1004.30
2018-12-04 06:48:00,1004.40
2018-12-04 06:53:00,1004.40
2018-12-04 07:03:00,1004.70
2018-12-04 07:08:00,1004.70
2018-12-04 07:13:00,1004.80
2018-12-04 07:18:00,1004.90
2018-12-04 07:23:00,1004.80
2018-12-04 07:28:00,1004.90
2018-12-04 07:33:00,1004.90
2018-12-04 07:38:00,1005.00
2018-12-04 07:43:00,1004.90
2018-12-04 07:48:00,1004.90
2018-12-04 07:53:00,1005.00
2018-12-04 07:58:00,1004.90
2018-12-04 08:03:00,1004.80
2018-12-04 08:08:00,1004.90
2018-12-04 08:18:00,1004.90
2018-12-04 08:23:00,1004.90
2018-12-04 08:28:00,1005.00
2018-12-04 08:33:00,1004.90
2018-12-04 08:38:00,1004.90
2018-12-04 08:43:00,1005.00
2018-12-04 08:48:00,1005.00
2018-12-04 08:53:00,1005.10
2018-12-04 08:58:00,1005.10
2018-12-04 09:03:00,1005.10
2018-12-04 09:08:00,1005.20
2018-12-04 09:13:00,1005.20
2018-12-04 09:18:00,1005.30
2018-12-04 09:23:00,1005.30
2018-12-04 09:28:00,1005.40
2018-12-04 09:33:00,1005.50
2018-12-04 09:38:00,1005.50
2018-12-04 09:43:00,1005.60
2018-12-04 09:48:00,1005.70
2018-12-04 09:53:00,1005.70
2018-12-04 09:58:00,1005.70
2018-12-04 10:03:00,1005.80
2018-12-04 10:08:00,1005.80
2018-12-04 10:13:00,1005.90
2018-12-04 10:18:00,1006.00
2018-12-04 10:23:00,1006.00
2018-12-04 10:28:00,1006.10
2018-12-04 10:33:00,1006.20
2018-12-04 10:38:00,1006.20
2018-12-04 10:43:00,1006.30
2018-12-04 10:48:00,1006.50
2018-12-04 10:53:00,1006.50
2018-12-04 10:58:00,1006.50
